IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A35-A59,W,1,0,186365,2020-03-14T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A35-A59,W,3,0,186366,2020-03-16T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A35-A59,W,3,0,186367,2020-03-17T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A35-A59,W,2,0,186368,2020-03-18T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A35-A59,W,5,0,186369,2020-03-19T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A35-A59,W,3,0,186370,2020-03-20T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A35-A59,W,2,0,186371,2020-03-21T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A35-A59,W,3,0,186372,2020-03-22T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A60-A79,M,1,0,186373,2020-03-11T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A60-A79,M,2,0,186374,2020-03-13T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A60-A79,M,2,0,186375,2020-03-14T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A60-A79,M,1,0,186376,2020-03-16T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A60-A79,M,1,0,186377,2020-03-18T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A60-A79,M,6,0,186378,2020-03-19T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A60-A79,M,2,0,186379,2020-03-20T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A60-A79,M,1,0,186380,2020-03-21T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A60-A79,M,1,0,186381,2020-03-22T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A60-A79,W,2,0,186382,2020-03-11T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A60-A79,W,1,0,186383,2020-03-12T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A60-A79,W,2,0,186384,2020-03-13T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A60-A79,W,1,0,186385,2020-03-17T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A60-A79,W,1,0,186386,2020-03-19T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A60-A79,W,1,0,186387,2020-03-22T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Hochsauerlandkreis,A80+,M,1,0,186388,2020-03-19T00:00:00.000Z,05958,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A15-A34,M,1,0,186389,2020-02-28T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A15-A34,M,1,0,186390,2020-03-06T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A15-A34,M,1,0,186391,2020-03-23T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A15-A34,W,1,0,186392,2020-03-10T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A15-A34,W,1,0,186393,2020-03-20T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,1,0,186394,2020-03-04T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,1,0,186395,2020-03-05T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,3,0,186396,2020-03-11T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,2,0,186397,2020-03-12T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,1,0,186398,2020-03-13T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,5,0,186399,2020-03-16T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,2,0,186400,2020-03-18T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,1,0,186401,2020-03-19T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,2,0,186402,2020-03-20T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,2,0,186403,2020-03-22T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,1,0,186404,2020-03-23T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,W,1,0,186405,2020-03-04T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,W,1,0,186406,2020-03-11T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,W,1,0,186407,2020-03-16T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,W,1,0,186408,2020-03-17T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,W,2,0,186409,2020-03-18T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,W,1,0,186410,2020-03-19T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,W,1,0,186411,2020-03-22T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A60-A79,M,2,0,186412,2020-03-17T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A60-A79,M,2,0,186413,2020-03-18T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A60-A79,M,2,0,186414,2020-03-19T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A60-A79,M,2,0,186415,2020-03-22T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A60-A79,W,1,0,186416,2020-03-17T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A60-A79,W,2,0,186417,2020-03-18T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A60-A79,W,1,0,186418,2020-03-22T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Märkischer Kreis,A80+,W,1,0,186419,2020-03-22T00:00:00.000Z,05962,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Olpe,A15-A34,M,2,0,186420,2020-03-19T00:00:00.000Z,05966,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Olpe,A15-A34,W,1,0,186421,2020-03-19T00:00:00.000Z,05966,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Olpe,A35-A59,M,2,0,186422,2020-03-18T00:00:00.000Z,05966,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Olpe,A35-A59,M,2,0,186423,2020-03-19T00:00:00.000Z,05966,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Olpe,A35-A59,M,1,0,186424,2020-03-23T00:00:00.000Z,05966,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Olpe,A35-A59,W,1,0,186425,2020-03-11T00:00:00.000Z,05966,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Olpe,A35-A59,W,4,0,186426,2020-03-18T00:00:00.000Z,05966,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Olpe,A35-A59,W,2,0,186427,2020-03-19T00:00:00.000Z,05966,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Olpe,A35-A59,W,1,0,186428,2020-03-23T00:00:00.000Z,05966,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Olpe,A60-A79,M,2,0,186429,2020-03-18T00:00:00.000Z,05966,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Olpe,A60-A79,M,1,0,186430,2020-03-19T00:00:00.000Z,05966,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Siegen-Wittgenstein,A15-A34,M,2,0,186431,2020-03-13T00:00:00.000Z,05970,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Siegen-Wittgenstein,A15-A34,M,1,0,186432,2020-03-15T00:00:00.000Z,05970,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Siegen-Wittgenstein,A15-A34,W,1,0,186433,2020-03-16T00:00:00.000Z,05970,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Siegen-Wittgenstein,A35-A59,M,1,0,186434,2020-03-10T00:00:00.000Z,05970,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Siegen-Wittgenstein,A35-A59,M,1,0,186435,2020-03-12T00:00:00.000Z,05970,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Siegen-Wittgenstein,A35-A59,M,3,0,186436,2020-03-13T00:00:00.000Z,05970,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Siegen-Wittgenstein,A35-A59,M,1,0,186437,2020-03-15T00:00:00.000Z,05970,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Siegen-Wittgenstein,A35-A59,M,1,0,186438,2020-03-16T00:00:00.000Z,05970,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Siegen-Wittgenstein,A35-A59,W,2,0,186439,2020-03-13T00:00:00.000Z,05970,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Siegen-Wittgenstein,A35-A59,W,1,0,186440,2020-03-16T00:00:00.000Z,05970,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Siegen-Wittgenstein,A60-A79,M,1,0,186441,2020-03-13T00:00:00.000Z,05970,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A15-A34,M,2,0,186442,2020-03-16T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A15-A34,M,1,0,186443,2020-03-17T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A15-A34,M,1,0,186444,2020-03-19T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A15-A34,M,3,0,186445,2020-03-21T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A15-A34,W,1,0,186446,2020-03-13T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A15-A34,W,3,0,186447,2020-03-17T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A15-A34,W,2,0,186448,2020-03-21T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A35-A59,M,1,0,186449,2020-03-10T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A35-A59,M,3,0,186450,2020-03-13T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A35-A59,M,1,0,186451,2020-03-14T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A35-A59,M,2,0,186452,2020-03-16T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A35-A59,M,11,0,186453,2020-03-17T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A35-A59,M,7,0,186454,2020-03-19T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A35-A59,M,17,0,186455,2020-03-21T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A35-A59,M,1,0,186456,2020-03-22T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A35-A59,W,1,0,186457,2020-03-13T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A35-A59,W,1,0,186458,2020-03-14T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A35-A59,W,2,0,186459,2020-03-16T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A35-A59,W,1,0,186460,2020-03-17T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A35-A59,W,6,0,186461,2020-03-19T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A35-A59,W,8,0,186462,2020-03-21T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A35-A59,W,2,0,186463,2020-03-22T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A60-A79,M,3,0,186464,2020-03-19T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A60-A79,M,1,0,186465,2020-03-21T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A60-A79,W,1,0,186466,2020-03-13T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A60-A79,W,3,0,186467,2020-03-17T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A60-A79,W,1,0,186468,2020-03-19T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A60-A79,W,3,0,186469,2020-03-21T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A60-A79,W,1,0,186470,2020-03-22T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,A80+,M,1,0,186471,2020-03-21T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Soest,unbekannt,M,2,0,186472,2020-03-11T00:00:00.000Z,05974,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A05-A14,M,1,0,186473,2020-03-11T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A05-A14,W,1,0,186474,2020-03-07T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A15-A34,M,1,0,186475,2020-03-12T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A15-A34,M,2,0,186476,2020-03-17T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A15-A34,M,1,0,186477,2020-03-18T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A15-A34,W,1,0,186478,2020-03-16T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A15-A34,W,2,0,186479,2020-03-18T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A35-A59,M,2,0,186480,2020-03-07T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A35-A59,M,1,0,186481,2020-03-10T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A35-A59,M,1,0,186482,2020-03-14T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A35-A59,M,2,0,186483,2020-03-16T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A35-A59,M,1,0,186484,2020-03-17T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A35-A59,M,8,0,186485,2020-03-18T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A35-A59,W,1,0,186486,2020-03-10T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A35-A59,W,1,0,186487,2020-03-12T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A35-A59,W,1,0,186488,2020-03-16T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A35-A59,W,5,0,186489,2020-03-17T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A35-A59,W,3,0,186490,2020-03-18T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A60-A79,M,1,0,186491,2020-03-11T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A60-A79,M,1,0,186492,2020-03-19T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A60-A79,W,1,0,186493,2020-03-05T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A60-A79,W,2,0,186494,2020-03-11T00:00:00.000Z,05978,24.03.2020 00:00
5,Nordrhein-Westfalen,LK Unna,A60-A79,W,1,0,186495,2020-03-12T00:00:00.000Z,05978,24.03.2020 00:00
6,Hessen,SK Darmstadt,A15-A34,M,3,0,186496,2020-03-18T00:00:00.000Z,06411,24.03.2020 00:00
6,Hessen,SK Darmstadt,A15-A34,M,2,0,186497,2020-03-19T00:00:00.000Z,06411,24.03.2020 00:00
6,Hessen,SK Darmstadt,A15-A34,M,3,0,186498,2020-03-20T00:00:00.000Z,06411,24.03.2020 00:00
6,Hessen,SK Darmstadt,A15-A34,M,1,0,186499,2020-03-21T00:00:00.000Z,06411,24.03.2020 00:00
6,Hessen,SK Darmstadt,A15-A34,W,2,0,186500,2020-03-16T00:00:00.000Z,06411,24.03.2020 00:00
6,Hessen,SK Darmstadt,A15-A34,W,1,0,186501,2020-03-20T00:00:00.000Z,06411,24.03.2020 00:00
6,Hessen,SK Darmstadt,A15-A34,W,1,0,186502,2020-03-21T00:00:00.000Z,06411,24.03.2020 00:00
6,Hessen,SK Darmstadt,A35-A59,M,1,0,186503,2020-03-13T00:00:00.000Z,06411,24.03.2020 00:00
6,Hessen,SK Darmstadt,A35-A59,M,2,0,186504,2020-03-16T00:00:00.000Z,06411,24.03.2020 00:00
6,Hessen,SK Darmstadt,A35-A59,M,3,0,186505,2020-03-18T00:00:00.000Z,06411,24.03.2020 00:00
6,Hessen,SK Darmstadt,A35-A59,M,2,0,186506,2020-03-20T00:00:00.000Z,06411,24.03.2020 00:00
6,Hessen,SK Darmstadt,A35-A59,W,1,0,186507,2020-03-13T00:00:00.000Z,06411,24.03.2020 00:00
6,Hessen,SK Darmstadt,A35-A59,W,2,0,186508,2020-03-21T00:00:00.000Z,06411,24.03.2020 00:00
6,Hessen,SK Darmstadt,A60-A79,M,1,0,186509,2020-03-16T00:00:00.000Z,06411,24.03.2020 00:00
6,Hessen,SK Darmstadt,unbekannt,unbekannt,1,0,186510,2020-03-17T00:00:00.000Z,06411,24.03.2020 00:00
6,Hessen,SK Darmstadt,unbekannt,W,1,0,186511,2020-03-16T00:00:00.000Z,06411,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A00-A04,M,1,0,186512,2020-03-16T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A05-A14,M,1,0,186513,2020-03-17T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,M,3,0,186514,2020-03-02T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,M,1,0,186515,2020-03-09T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,M,2,0,186516,2020-03-10T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,M,1,0,186517,2020-03-11T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,M,1,0,186518,2020-03-13T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,M,1,0,186519,2020-03-14T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,M,1,0,186520,2020-03-16T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,M,2,0,186521,2020-03-17T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,M,2,0,186522,2020-03-18T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,M,4,0,186523,2020-03-19T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,M,3,0,186524,2020-03-20T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,M,3,0,186525,2020-03-21T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,M,1,0,186526,2020-03-22T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,M,3,0,186527,2020-03-23T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,W,1,0,186528,2020-03-10T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,W,2,0,186529,2020-03-12T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,W,2,0,186530,2020-03-13T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,W,4,0,186531,2020-03-14T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,W,4,0,186532,2020-03-16T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,W,10,0,186533,2020-03-17T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,W,3,0,186534,2020-03-18T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,W,4,0,186535,2020-03-19T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,W,5,0,186536,2020-03-20T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A15-A34,W,4,0,186537,2020-03-23T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,M,1,0,186538,2020-03-04T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,M,4,0,186539,2020-03-13T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,M,5,0,186540,2020-03-14T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,M,4,0,186541,2020-03-16T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,M,8,0,186542,2020-03-17T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,M,3,0,186543,2020-03-18T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,M,8,0,186544,2020-03-19T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,M,10,0,186545,2020-03-20T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,M,6,0,186546,2020-03-21T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,M,2,0,186547,2020-03-22T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,M,9,0,186548,2020-03-23T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,W,2,0,186549,2020-03-05T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,W,1,0,186550,2020-03-11T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,W,2,0,186551,2020-03-13T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,W,4,0,186552,2020-03-16T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,W,6,0,186553,2020-03-17T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,W,4,0,186554,2020-03-18T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,W,5,0,186555,2020-03-19T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,W,7,0,186556,2020-03-20T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,W,2,0,186557,2020-03-21T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A35-A59,W,6,0,186558,2020-03-23T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A60-A79,M,2,0,186559,2020-03-16T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A60-A79,M,4,0,186560,2020-03-17T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A60-A79,M,3,0,186561,2020-03-19T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A60-A79,M,2,0,186562,2020-03-20T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A60-A79,M,5,0,186563,2020-03-23T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A60-A79,W,1,0,186564,2020-03-11T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A60-A79,W,2,0,186565,2020-03-13T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A60-A79,W,2,0,186566,2020-03-18T00:00:00.000Z,06412,24.03.2020 00:00
6,Hessen,SK Frankfurt am Main,A60-A79,W,1,0,186567,2020-03-19T00:00:00.000Z,06412,24.03.2020 00:00
